Id,CreationDate,AcceptedAnswerId,Score,ViewCount,Tags,AnswerCount,CommentCount,FavoriteCount
"66066","2020-01-08 00:56:16","","1","12","<machine-learning><logistic-regression><machine-learning-model><model-selection>","0","0","1"
"66067","2020-01-08 01:16:04","66069","2","72","<scikit-learn><nlp><text-mining><tfidf>","3","0",""
"66070","2020-01-08 02:33:28","","2","23","<classification><sampling><gaussian-process>","1","0",""
"66071","2020-01-08 02:47:43","66078","1","55","<clustering><machine-learning-model>","1","0",""
"66073","2020-01-08 03:43:52","","2","110","<recommender-system><ranking>","2","0",""
"66075","2020-01-08 03:59:59","","2","344","<machine-learning><python><dimensionality-reduction>","3","0",""
"66077","2020-01-08 04:45:57","","1","114","<random-forest><cross-validation><multilabel-classification><accuracy><matplotlib>","1","0",""
"66079","2020-01-08 05:01:46","","1","51","<python>","2","1",""
"66083","2020-01-08 07:33:43","","3","119","<optimization><genetic-algorithms><metaheuristics>","0","4","2"
"66085","2020-01-08 08:23:16","","1","22","<sql><excel>","1","1",""
"66086","2020-01-08 08:42:02","68920","2","69","<machine-learning><python><data-cleaning>","4","0","1"
"66091","2020-01-08 09:05:51","","1","47","<r><correlation><distribution><glm><multivariate-distribution>","0","1",""
"66094","2020-01-08 09:32:51","66096","5","605","<machine-learning><decision-trees><xgboost><sampling>","1","3","1"
"66100","2020-01-08 10:48:22","","0","215","<machine-learning><python><neural-network><keras><word-embeddings>","0","1",""
"66107","2020-01-08 12:09:04","","3","33","<unsupervised-learning><supervised-learning><labels><variance>","1","0",""
"66108","2020-01-08 12:12:02","","3","26","<neural-network><deep-learning><keras><pytorch><activation-function>","1","0",""
"66111","2020-01-08 13:39:33","","2","61","<nlp><similarity><cosine-distance><doc2vec>","1","0","1"
"66112","2020-01-08 13:51:05","","1","130","<pytorch>","0","0",""
"66113","2020-01-08 14:10:29","","1","27","<machine-learning><tensorflow>","0","0",""
"66117","2020-01-08 15:26:59","","2","89","<keras><lstm><recurrent-neural-net>","0","7",""
"66118","2020-01-08 15:59:48","","2","35","<apache-spark><hive>","0","0",""
"66119","2020-01-08 18:13:12","","1","53","<classification><image>","0","1",""
"66120","2020-01-08 18:45:56","","3","29","<neural-network><tensorflow><generative-models>","1","0","1"
"66122","2020-01-08 19:48:01","","2","17","<data-mining><data-cleaning><correlation>","0","0",""
"66124","2020-01-08 19:57:12","66129","0","45","<machine-learning><statistics><variance>","1","1",""
"66126","2020-01-08 20:24:39","","3","306","<machine-learning><feature-selection><optimization>","1","0",""
"66134","2020-01-08 22:04:09","","1","140","<python><anaconda>","1","0",""
"66135","2020-01-08 22:11:01","","2","362","<etl>","1","0",""
"66140","2020-01-09 00:12:03","66145","3","276","<clustering><dataframe><distance>","4","1",""
"66141","2020-01-09 00:16:04","","3","28","<machine-learning><r><clustering><supervised-learning>","1","0",""
"66147","2020-01-09 02:36:11","","1","103","<deep-learning><mini-batch-gradient-descent>","2","0",""
"66154","2020-01-09 05:44:03","","2","113","<python><decision-trees><jupyter><image><anaconda>","2","0",""
"75867","2020-06-12 04:00:30","75876","0","32","<machine-learning><neural-network><deep-learning><text-mining><natural-language-process>","1","0",""
"75869","2020-06-12 04:51:49","75891","1","50","<machine-learning><classification><r><multilabel-classification>","1","0",""
"75870","2020-06-12 06:25:49","","0","26","<scikit-learn><nlp><svm><text-classification><spacy>","1","0",""
"75871","2020-06-12 07:11:19","77630","4","120","<python><clustering>","4","0","2"
"75877","2020-06-12 08:47:19","","0","31","<time>","0","1","1"
"75878","2020-06-12 08:52:38","","1","46","<machine-learning><r><expectation-maximization>","0","0",""
"75879","2020-06-12 08:56:48","","0","9","<python><neural-network><keras>","0","0",""
"75880","2020-06-12 09:20:58","","0","54","<anomaly-detection><class-imbalance><outlier><semi-supervised-learning>","1","5",""
"75883","2020-06-12 10:27:56","","1","11","<classification><features>","1","0",""
"75885","2020-06-12 10:38:01","","1","17","<regression><collinearity>","1","0","1"
"75886","2020-06-12 10:46:37","","1","55","<keras><tensorflow>","2","0",""
"75889","2020-06-12 11:57:13","","1","32","<machine-learning><optimization>","1","0",""
"75893","2020-06-12 13:33:07","","0","64","<tensorflow><object-detection><gpu><azure-ml>","0","0",""
"75894","2020-06-12 13:39:42","75899","2","66","<multilabel-classification><kaggle>","2","0","1"
"75898","2020-06-12 14:41:07","","0","9","<math><linear-algebra><mathematics>","0","0",""
"75903","2020-06-12 15:55:19","","2","30","<regression><xgboost><loss-function><outlier>","2","0",""
"75904","2020-06-12 15:57:46","","1","64","<text-mining><orange><orange3>","1","3",""
"75906","2020-06-12 16:30:34","75929","0","36","<python><keras><tensorflow><cnn>","2","0",""
"75910","2020-06-12 17:37:15","","0","19","<machine-learning><neural-network><time-series><lstm><machine-learning-model>","1","2",""
"75911","2020-06-12 18:24:28","","3","39","<classification><roc>","2","0",""
"75912","2020-06-12 19:12:38","","0","13","<neural-network><deep-learning><tensorflow><convolution><speech-to-text>","0","0",""
"75917","2020-06-12 20:26:19","","1","27","<image-recognition>","1","5",""
"75918","2020-06-12 20:37:23","","-1","29","<clustering>","1","0",""
"75923","2020-06-12 22:54:02","","0","25","<clustering><unsupervised-learning><evaluation><metric>","1","0","1"
"75924","2020-06-12 23:16:35","76075","1","64","<neural-network><pytorch><backpropagation>","1","0","1"
"75931","2020-06-13 06:45:32","","0","694","<machine-learning><deep-learning><classification><svm><machine-learning-model>","1","1",""
"75938","2020-06-13 11:36:40","","2","48","<algorithms>","0","1",""
"75939","2020-06-13 11:52:45","","1","23","<machine-learning><python><pandas><numpy>","0","0",""
"75940","2020-06-13 12:34:47","75943","2","48","<machine-learning><dataset><visualization><web-scraping>","1","1","1"
"75941","2020-06-13 12:59:53","","0","12","<dataset><recommender-system>","0","0",""
"75947","2020-06-13 14:17:43","75950","4","228","<machine-learning><neural-network><deep-learning><data-mining><statistics>","2","0","0"
"75948","2020-06-13 14:41:28","75979","3","2471","<python><jupyter><anaconda><google-cloud>","1","0",""
"75949","2020-06-13 14:52:45","76049","0","474","<machine-learning><python><deep-learning><prediction><forecasting>","1","2","1"
"75951","2020-06-13 16:14:48","","0","78","<python><tensorflow>","0","2",""
"75952","2020-06-13 16:29:45","","1","12","<classification><time-series><predictive-modeling>","0","0",""
"75954","2020-06-13 19:04:02","75958","0","16","<machine-learning>","1","0",""
"75955","2020-06-13 19:12:18","","0","11","<scikit-learn>","0","0",""
"75957","2020-06-13 19:18:46","","2","132","<clustering><recommender-system><data-science-model><association-rules><predict>","1","0",""
"75959","2020-06-13 19:51:42","","1","54","<classification><clustering><unsupervised-learning><k-means><cosine-distance>","1","1",""
"75961","2020-06-13 21:20:41","","0","124","<dataset><pandas><dataframe>","2","0",""
"75962","2020-06-13 21:21:00","","3","48","<regression>","1","0",""
"75966","2020-06-14 03:05:29","","-1","181","<machine-learning><scikit-learn><feature-selection><numpy>","1","0",""
"75970","2020-06-14 07:55:27","","1","80","<python><deep-learning><keras><computer-vision><opencv>","2","0",""
"75972","2020-06-14 08:38:30","","1","54","<neural-network><dataset><variance><data-augmentation><simulation>","0","1","1"
"75973","2020-06-14 09:05:43","","0","38","<machine-learning><classification><image-classification>","2","2",""
"66159","2020-01-09 07:18:26","66178","1","62","<machine-learning><decision-trees><data-science-model><adaboost>","1","0",""
"66160","2020-01-09 07:40:32","","12","138","<clustering><k-means><kernel><spectral-clustering>","1","0",""
"66161","2020-01-09 07:45:24","","0","34","<machine-learning><keras><tensorflow><computer-vision>","0","0",""
"66162","2020-01-09 08:07:18","","1","63","<machine-learning>","1","0",""
"66163","2020-01-09 08:08:01","","1","65","<classification><dimensionality-reduction><binary><tsne>","2","0",""
"66164","2020-01-09 08:11:04","66248","0","35","<rnn>","1","1",""
"66165","2020-01-09 08:18:42","","0","29","<deep-learning><nlp><data><stanford-nlp>","1","0",""
"66172","2020-01-09 09:05:23","","0","19","<python><dataset><correlation><matrix>","0","0","1"
"66174","2020-01-09 09:09:55","","0","39","<classification><accuracy><binary>","1","0",""
"66175","2020-01-09 09:17:00","","1","20","<similarity><lsi>","0","0",""
"66179","2020-01-09 10:14:35","","0","151","<deep-learning><keras><tensorflow><activation-function>","1","0",""
"66180","2020-01-09 10:27:02","","2","237","<python><nlp>","1","0",""
"66183","2020-01-09 10:36:22","66193","1","24","<machine-learning><training><hyperparameter-tuning>","1","0",""
"66188","2020-01-09 11:36:14","","2","122","<machine-learning><random-forest><matplotlib><gridsearchcv><explainable-ai>","2","5",""
"66189","2020-01-09 11:38:59","66192","3","35","<classification><multiclass-classification>","1","1",""
"66194","2020-01-09 13:31:50","66195","1","43","<neural-network><image-recognition><image-preprocessing>","1","0",""
"66198","2020-01-09 14:48:05","","1","218","<clustering><feature-selection><pca><dimensionality-reduction><tsne>","1","0","1"
"66199","2020-01-09 14:57:02","","0","18","<cnn><convolution><backpropagation><ann>","0","0",""
"66201","2020-01-09 16:05:17","66408","3","55","<python><nlp><text-filter>","2","1",""
"66202","2020-01-09 16:27:26","66211","2","80","<prediction><class-imbalance><sampling><binary>","1","2",""
"66203","2020-01-09 16:37:09","","1","23","<deep-learning><time-series><anomaly-detection>","0","0",""
"66205","2020-01-09 17:07:08","","1","149","<nlp><bert>","1","0",""
"66206","2020-01-09 17:10:15","76716","1","23","<data-mining><data-cleaning><visualization><algorithms><social-network-analysis>","1","0",""
"66207","2020-01-09 17:20:10","66209","10","5258","<nlp><sentiment-analysis><bert><language-model><text-classification>","3","0",""
"66208","2020-01-09 17:25:53","66210","1","310","<scikit-learn><tensorflow>","1","0",""
"66212","2020-01-09 18:08:28","","1","20","<data-cleaning><missing-data>","1","0",""
"66213","2020-01-09 18:09:27","","4","205","<nlp>","2","5","2"
"66216","2020-01-09 19:20:08","","4","3023","<python><scikit-learn><regression><boosting><grid-search>","5","3","2"
"66217","2020-01-09 19:43:48","","0","326","<cnn><rnn><machine-learning-model><yolo>","0","0",""
"66219","2020-01-09 20:34:17","","6","142","<neural-network><classification><gan>","1","0","1"
"66221","2020-01-09 21:02:29","","2","37","<machine-learning><evaluation><bioinformatics>","0","0",""
"66224","2020-01-09 21:50:36","66230","1","61","<r><ggplot2><dplyr>","2","2",""
"66225","2020-01-09 22:24:00","","2","28","<python><keras><rnn>","0","0",""
"66226","2020-01-09 23:18:03","","3","50","<machine-learning><time-series><predictive-modeling><forecasting><arima>","1","0","1"
"66241","2020-01-10 06:02:03","","2","173","<machine-learning><deep-learning><time-series><rnn><sequence>","0","0",""
"66242","2020-01-10 06:25:36","","0","18","<python>","1","1",""
"66243","2020-01-10 06:46:31","66247","2","58","<machine-learning><predictive-modeling><svm><linearly-separable>","2","0",""
"66244","2020-01-10 07:05:38","","5","1353","<python><numpy>","4","2",""
"66245","2020-01-10 07:13:22","","1","202","<machine-learning><keras><tensorflow>","0","0",""
"66249","2020-01-10 08:19:32","","2","20","<machine-learning><statistics><multiclass-classification>","1","0",""
"66251","2020-01-10 08:46:18","","1","42","<machine-learning><predictive-modeling><svm><hyperparameter-tuning><hyperparameter>","0","0",""
"66254","2020-01-10 09:10:01","66265","2","109","<machine-learning><feature-selection><linear-regression>","2","0",""
"66256","2020-01-10 09:33:47","","1","47","<python><nlp><algorithms><text><search>","3","0",""
"66257","2020-01-10 09:34:33","","1","37","<python><recommender-system><similarity>","1","1","1"
"66260","2020-01-10 10:11:42","","1","110","<nlp><information-retrieval><named-entity-recognition><question-answering>","0","1",""
"66261","2020-01-10 10:41:12","","2","48","<dataset><clustering><clusters>","0","1",""
"66262","2020-01-10 10:55:04","","1","34","<clustering><dbscan>","0","0",""
"66263","2020-01-10 11:04:17","","1","18","<training><forecasting>","0","0",""
"66264","2020-01-10 11:08:35","66266","0","128","<python>","1","0","1"
"66267","2020-01-10 11:47:24","","2","35","<python><correlation>","0","0",""
"66272","2020-01-10 13:26:38","","2","118","<dataset><cnn><image-classification><data-cleaning><image-preprocessing>","2","0",""
"66273","2020-01-10 13:47:27","","2","85","<machine-learning><neural-network><tensorflow>","0","0",""
"66277","2020-01-10 15:29:12","","1","20","<r><data-cleaning><preprocessing>","0","1",""
"66279","2020-01-10 15:40:44","66281","4","829","<scikit-learn><cnn><class-imbalance>","1","3","1"
"66280","2020-01-10 15:41:22","","1","184","<machine-learning><scikit-learn><regression><random-forest><decision-trees>","1","1",""
"66282","2020-01-10 16:31:24","66286","2","84","<survival-analysis><time>","1","0",""
"75978","2020-06-14 12:27:57","","1","20","<machine-learning><deep-learning><distribution>","1","0",""
"75980","2020-06-14 12:58:46","","1","26","<policy-gradients><actor-critic>","0","0",""
"75984","2020-06-14 13:33:29","","0","12","<neural-network><visualization><convolution><tools>","0","0",""
"75985","2020-06-14 13:52:54","","2","117","<nlp><clustering><k-means><categorical-data><text>","1","0","1"
"75989","2020-06-14 16:23:53","","3","196","<python><feature-selection><seaborn>","1","0",""
"75992","2020-06-14 17:37:25","","0","7","<neural-network><convnet><image-segmentation>","0","0",""
"75994","2020-06-14 18:26:58","","0","99","<machine-learning><neural-network><keras><feature-engineering>","0","0",""
"75996","2020-06-14 19:18:28","","1","38","<statistics><linear-regression>","0","1",""
"75999","2020-06-14 21:44:40","76010","1","41","<python><rstudio>","1","0",""
"76001","2020-06-14 22:14:58","","0","32","<python><keras><tensorflow><tflearn>","0","0",""
"76002","2020-06-14 22:43:40","","0","11","<convnet><object-detection><object-recognition>","0","0",""
"76004","2020-06-15 00:36:39","","0","35","<neural-network>","1","0",""
"76006","2020-06-15 02:52:15","76020","0","22","<weight-initialization>","1","0",""
